assessment_id,beneficiary_id,cohort_id,assessment_date,wave,score,max_score,assessor,subject
ASMT-009216,BEN-04730,COHORT-VN-026,2026-02-25,2,61.8,100,Cynthia Waweru,Literacy
ASMT-009217,BEN-04731,COHORT-VN-026,2025-12-14,1,62.6,100,Uchenna Gichuki,Life Skills
ASMT-009218,BEN-04731,COHORT-VN-026,2026-03-14,2,58.5,100,Owen Mwangi,Life Skills
ASMT-009219,BEN-04732,COHORT-VN-026,2025-12-19,1,64.9,100,Uchenna Adhiambo,Numeracy
ASMT-009220,BEN-04732,COHORT-VN-026,2026-02-19,2,73.2,100,Caroline Onyango,Numeracy
ASMT-009221,BEN-04733,COHORT-VN-026,2025-12-09,1,87.4,100,Zipporah Musyoka,Literacy
ASMT-009222,BEN-04733,COHORT-VN-026,2026-03-09,2,88.6,100,Felix Githinji,Life Skills
ASMT-009223,BEN-04734,COHORT-VN-026,2025-12-06,1,81.6,100,Nicholas Auma,Technical Skills
ASMT-009224,BEN-04734,COHORT-VN-026,2026-03-06,2,22.3,100,Nancy Omondi,Technical Skills
ASMT-009225,BEN-04735,COHORT-VN-026,2025-11-29,1,67.8,100,Zipporah Kariuki,Literacy
ASMT-009226,BEN-04736,COHORT-VN-026,2025-12-20,1,75.3,100,Aisha Maina,Life Skills
ASMT-009227,BEN-04736,COHORT-VN-026,2026-03-20,2,73.7,100,Gladys Adhiambo,Life Skills
ASMT-009228,BEN-04737,COHORT-VN-026,2025-12-02,1,100.0,100,David Achieng,Life Skills
ASMT-009229,BEN-04737,COHORT-VN-026,2026-02-25,2,78.5,100,Hassan Owino,Technical Skills
ASMT-009230,BEN-04738,COHORT-VN-026,2026-01-02,1,71.8,100,Zipporah Mwangi,Life Skills
ASMT-009231,BEN-04738,COHORT-VN-026,2026-03-19,2,77.6,100,Priscilla Kamau,Numeracy
ASMT-009232,BEN-04739,COHORT-VN-026,2025-11-22,1,73.4,100,Kezia Were,Numeracy
ASMT-009233,BEN-04739,COHORT-VN-026,2026-02-20,2,61.8,100,Francis Musyoka,Life Skills
ASMT-009234,BEN-04740,COHORT-VN-026,2025-12-13,1,54.1,100,Harrison Njoroge,Literacy
ASMT-009235,BEN-04740,COHORT-VN-026,2026-03-13,2,60.5,100,Harrison Mwangi,Life Skills
ASMT-009236,BEN-04741,COHORT-VN-026,2025-12-08,1,205.1,100,Leonard Auma,Technical Skills
ASMT-009237,BEN-04741,COHORT-VN-026,2026-03-08,2,84.2,100,Nancy Njoroge,Literacy
ASMT-009238,BEN-04742,COHORT-VN-026,2025-12-05,1,65.2,100,Kezia Waweru,Literacy
ASMT-009239,BEN-04742,COHORT-VN-026,05/03/2026,2,66.1,100,Grace Chebet,Life Skills
ASMT-009240,BEN-04743,COHORT-VN-026,2025-12-01,1,52.2,100,Irene Mwangi,Life Skills
ASMT-009241,BEN-04743,COHORT-VN-026,2026-03-01,2,45.3,100,Rose Achieng,Technical Skills
ASMT-009242,BEN-04744,COHORT-TC-001,2025-11-26,1,80.8,100,Kezia Mutua,Literacy
ASMT-009243,BEN-04744,COHORT-TC-001,2026-02-24,2,48.5,100,Uchenna Omondi,Numeracy
ASMT-009244,BEN-04745,COHORT-TC-001,2025-12-17,1,72.4,100,Brian Nyambura,Life Skills
ASMT-009245,BEN-04745,COHORT-TC-001,2026-03-17,2,95.5,100,Raphael Omondi,Numeracy
ASMT-009246,BEN-04746,COHORT-TC-001,2025-11-20,1,59.0,100,Francis Simiyu,Technical Skills
ASMT-009247,BEN-04746,COHORT-TC-001,2026-02-18,2,76.0,100,Dennis Simiyu,Literacy
ASMT-009248,BEN-04747,COHORT-TC-001,2025-12-02,1,63.8,100,Wanjiku Rotich,Technical Skills
ASMT-009249,BEN-04747,COHORT-TC-001,2026-03-02,2,51.2,100,Hassan Kariuki,Numeracy
ASMT-009250,BEN-04748,COHORT-TC-001,2025-11-23,1,100.0,100,Gladys Githinji,Life Skills
ASMT-009251,BEN-04748,COHORT-TC-001,2026-02-21,2,30.0,100,Gladys Maina,Life Skills
ASMT-009252,BEN-04749,COHORT-TC-001,2025-11-21,1,66.2,100,Raphael Musyoka,Literacy
ASMT-009253,BEN-04749,COHORT-TC-001,2026-02-19,2,86.4,100,David Rotich,Numeracy
ASMT-009254,BEN-04750,COHORT-TC-001,2025-11-26,1,76.4,100,Joseph Maina,Literacy
ASMT-009255,BEN-04750,COHORT-TC-001,2026-03-18,2,35.5,100,Kezia Nyambura,Life Skills
ASMT-009256,BEN-04751,COHORT-TC-001,2025-12-12,1,65.9,100,Caroline Ochieng,Literacy
ASMT-009257,BEN-04751,COHORT-TC-001,2026-03-12,2,81.7,100,Stephen Njenga,Technical Skills
ASMT-009258,BEN-04752,COHORT-TC-001,2025-12-09,1,60.2,100,Violet Were,Numeracy
ASMT-009259,BEN-04752,COHORT-TC-001,2026-03-09,2,25.5,100,Irene Omondi,Literacy
ASMT-009260,BEN-04753,COHORT-TC-001,2025-12-20,1,66.5,100,Olive Kiprotich,Life Skills
ASMT-009261,BEN-04753,COHORT-TC-001,2026-03-20,2,74.2,100,Nicholas Mugo,Life Skills
ASMT-009262,BEN-04754,COHORT-TC-001,2025-12-09,1,58.8,100,Kezia Were,Numeracy
ASMT-009263,BEN-04754,COHORT-TC-001,2026-03-09,2,40.4,100,Felix Kiprotich,Technical Skills
ASMT-009264,BEN-04755,COHORT-TC-001,2025-12-14,1,65.9,100,Francis Simiyu,Technical Skills
ASMT-009265,BEN-04755,COHORT-TC-001,2026-03-14,2,84.9,100,Irene Kiplagat,Literacy
ASMT-009266,BEN-04756,COHORT-TC-001,2025-11-26,1,100.0,100,Priscilla Odongo,Literacy
ASMT-009267,BEN-04756,COHORT-TC-001,2026-02-24,2,60.5,100,Leonard Musyoka,Numeracy
ASMT-009268,BEN-04757,COHORT-TC-001,2025-11-20,1,56.4,100,Joseph Kiprotich,Technical Skills
ASMT-009269,BEN-04757,COHORT-TC-001,2026-02-18,2,85.3,100,Francis Rotich,Numeracy
ASMT-009270,BEN-04758,COHORT-TC-001,2025-12-01,1,198.3,100,Aisha Nyambura,Technical Skills
ASMT-009271,BEN-04758,COHORT-TC-001,2026-03-01,2,46.5,100,Owen Auma,Numeracy
ASMT-009272,BEN-04759,COHORT-TC-001,2025-12-13,1,58.8,100,Kendi Kamau,Life Skills
ASMT-009273,BEN-04759,COHORT-TC-001,2026-03-13,2,76.9,100,Rose Gichuki,Numeracy
ASMT-009274,BEN-04760,COHORT-TC-001,2025-12-14,1,48.3,100,Violet Mugo,Technical Skills
ASMT-009275,BEN-04760,COHORT-TC-001,2026-03-14,2,72.9,100,Stephen Omondi,Life Skills
ASMT-009276,BEN-04761,COHORT-TC-001,2025-11-30,1,77.1,100,Amina Wangari,Literacy
ASMT-009277,BEN-04761,COHORT-TC-001,28/02/2026,2,63.6,100,Mary Simiyu,Literacy
ASMT-009278,BEN-04762,COHORT-TC-001,23-Nov-2025,1,95.6,100,Boniface Maina,Life Skills
ASMT-009279,BEN-04762,COHORT-TC-001,2026-02-21,2,81.8,100,Joseph Simiyu,Life Skills
ASMT-009280,BEN-04763,COHORT-TC-001,2025-11-23,1,50.8,100,Kezia Kimani,Numeracy
ASMT-009281,BEN-04764,COHORT-TC-001,2025-12-12,1,100.0,100,Aisha Simiyu,Literacy
ASMT-009282,BEN-04764,COHORT-TC-001,2026-03-12,2,79.8,100,Boniface Otieno,Literacy
ASMT-009283,BEN-04765,COHORT-TC-001,2025-12-02,1,75.2,100,Aisha Ndung'u,Technical Skills
ASMT-009284,BEN-04765,COHORT-TC-001,2026-03-02,2,69.4,100,Lilian Njenga,Life Skills
ASMT-009285,BEN-04766,COHORT-TC-001,2025-11-22,1,71.7,100,Harrison Kimani,Literacy
ASMT-009286,BEN-04766,COHORT-TC-001,2026-02-20,2,74.3,100,Maurice Owino,Literacy
ASMT-009287,BEN-04767,COHORT-TC-001,2025-12-15,1,98.1,100,Mary Gichuki,Literacy
ASMT-009288,BEN-04767,COHORT-TC-001,2026-03-15,2,97.5,100,Xavier Wangari,Life Skills
ASMT-009289,BEN-04768,COHORT-TC-001,2025-12-05,1,100.0,100,Owen Mwangi,Technical Skills
ASMT-009290,BEN-04768,COHORT-TC-001,2026-02-26,2,53.1,100,Mary Njenga,Life Skills
ASMT-009291,BEN-04769,COHORT-TC-001,15/12/2025,1,80.5,100,Harrison Wanjiku,Literacy
ASMT-009292,BEN-04769,COHORT-TC-001,2026-03-15,2,90.5,100,Eunice Kiprotich,Life Skills
ASMT-009293,BEN-04770,COHORT-TC-001,2025-11-28,1,70.2,100,Dennis Gichuki,Literacy
ASMT-009294,BEN-04770,COHORT-TC-001,2026-02-26,2,71.5,100,Eunice Mugo,Life Skills
ASMT-009295,BEN-04771,COHORT-TC-001,2025-12-17,1,67.9,100,Dennis Were,Numeracy
ASMT-009296,BEN-04771,COHORT-TC-001,2026-03-17,2,65.8,100,Owen Odongo,Numeracy
ASMT-009297,BEN-04772,COHORT-TC-001,2025-12-05,1,79.2,100,Quinton Chebet,Numeracy
ASMT-009298,BEN-04772,COHORT-TC-001,2026-03-05,2,72.9,100,Quinton Adhiambo,Technical Skills
ASMT-009299,BEN-04773,COHORT-TC-001,12/12/2025,1,88.7,100,Xavier Simiyu,Technical Skills
ASMT-009300,BEN-04773,COHORT-TC-001,12/03/2026,2,75.5,100,Queen Achieng,Literacy
ASMT-009301,BEN-04774,COHORT-TC-001,2025-11-27,1,92.0,100,Quinton Owino,Literacy
ASMT-009302,BEN-04774,COHORT-TC-001,2026-02-25,2,74.2,100,Lilian Achieng,Literacy
ASMT-009303,BEN-04775,COHORT-TC-001,2025-12-04,1,82.7,100,Joseph Kiprotich,Technical Skills
ASMT-009304,BEN-04775,COHORT-TC-001,2026-03-04,2,60.7,100,Tabitha Waweru,Numeracy
ASMT-009305,BEN-04776,COHORT-TC-001,2025-12-08,1,63.1,100,Yvonne Owino,Numeracy
ASMT-009306,BEN-04776,COHORT-TC-001,2026-03-08,2,85.0,100,Wanjiku Auma,Technical Skills
ASMT-009307,BEN-04777,COHORT-TC-001,2025-11-22,1,66.9,100,Zipporah Nyambura,Numeracy
ASMT-009308,BEN-04777,COHORT-TC-001,2026-02-20,2,81.3,100,Mary Mutua,Numeracy
ASMT-009309,BEN-04778,COHORT-TC-001,2025-12-16,1,92.2,100,Caroline Gichuki,Technical Skills
ASMT-009310,BEN-04778,COHORT-TC-001,2026-03-16,2,52.8,100,James Awino,Life Skills
ASMT-009311,BEN-04779,COHORT-TC-001,16-Dec-2025,1,81.4,100,Raphael Mugo,Technical Skills
ASMT-009312,BEN-04779,COHORT-TC-001,2026-03-16,2,67.4,100,Felix Kamau,Life Skills
ASMT-009313,BEN-04780,COHORT-TC-001,2025-12-19,1,74.9,100,Boniface Kiprotich,Life Skills
ASMT-009314,BEN-04780,COHORT-TC-001,2026-03-19,2,46.8,100,Nicholas Adhiambo,Life Skills
ASMT-009315,BEN-04781,COHORT-TC-001,2025-12-15,1,96.4,100,Queen Kariuki,Technical Skills
ASMT-009316,BEN-04781,COHORT-TC-001,2026-03-15,2,65.2,100,Priscilla Auma,Life Skills
ASMT-009317,BEN-04782,COHORT-TC-001,03/12/2025,1,72.9,100,Xavier Wangari,Literacy
ASMT-009318,BEN-04782,COHORT-TC-001,2026-03-03,2,80.2,100,Felix Kamau,Numeracy
ASMT-009319,BEN-04783,COHORT-TC-001,2025-12-16,1,76.3,100,Patrick Omondi,Life Skills
ASMT-009320,BEN-04783,COHORT-TC-001,16-Mar-2026,2,25.0,100,Cynthia Kariuki,Life Skills
ASMT-009321,BEN-04784,COHORT-TC-001,2025-12-20,1,75.5,100,Queen Musyoka,Life Skills
ASMT-009322,BEN-04784,COHORT-TC-001,2026-03-20,2,100.0,100,Stephen Mutua,Technical Skills
ASMT-009323,BEN-04785,COHORT-TC-001,2025-11-28,1,77.3,100,Stephen Awino,Literacy
ASMT-009324,BEN-04785,COHORT-TC-001,2026-02-26,2,63.3,100,Felix Ochieng,Literacy
ASMT-009325,BEN-04786,COHORT-TC-001,2025-12-08,1,70.4,100,Amina Musyoka,Numeracy
ASMT-009326,BEN-04786,COHORT-TC-001,2026-03-08,2,91.2,100,Irene Musyoka,Technical Skills
ASMT-009327,BEN-04787,COHORT-TC-001,2025-12-07,1,89.6,100,Kezia Simiyu,Technical Skills
ASMT-009328,BEN-04787,COHORT-TC-001,2026-03-07,2,68.2,100,,Literacy
ASMT-009329,BEN-04788,COHORT-TC-001,2025-12-09,1,190.3,100,Mary Mutua,Technical Skills
ASMT-009330,BEN-04788,COHORT-TC-001,2026-03-09,2,67.9,100,Esther Wangari,Literacy
ASMT-009331,BEN-04789,COHORT-TC-001,2025-11-20,1,64.2,100,Irene Rotich,Life Skills
ASMT-009332,BEN-04789,COHORT-TC-001,2026-02-18,2,96.4,100,Queen Kamau,Literacy
ASMT-009333,BEN-04790,COHORT-TC-001,2025-11-29,1,60.1,100,Harrison Rotich,Numeracy
ASMT-009334,BEN-04790,COHORT-TC-001,2026-02-27,2,81.6,100,Uchenna Mwangi,Numeracy
ASMT-009335,BEN-04791,COHORT-TC-001,2025-11-29,1,61.2,100,Harrison Kiplagat,Technical Skills
ASMT-009336,BEN-04791,COHORT-TC-001,2026-02-27,2,60.1,100,Patrick Simiyu,Literacy
ASMT-009337,BEN-04792,COHORT-TC-001,2025-12-17,1,59.6,100,Nancy Maina,Technical Skills
ASMT-009338,BEN-04792,COHORT-TC-001,17/03/2026,2,75.8,100,David Owino,Numeracy
ASMT-009339,BEN-04793,COHORT-TC-001,2025-11-26,1,46.9,100,James Kiprotich,Literacy
ASMT-009340,BEN-04793,COHORT-TC-001,2026-02-24,2,55.7,100,Violet Owino,Literacy
ASMT-009341,BEN-04794,COHORT-TC-001,07/12/2025,1,75.5,100,Zipporah Kimani,Technical Skills
ASMT-009342,BEN-04794,COHORT-TC-001,2026-03-07,2,74.0,100,Felix Rotich,Life Skills
ASMT-009343,BEN-04795,COHORT-TC-001,2025-12-02,1,84.1,100,,Literacy
ASMT-009344,BEN-04795,COHORT-TC-001,2026-03-02,2,73.1,100,Eunice Omondi,Literacy
ASMT-009345,BEN-04796,COHORT-TC-001,2025-12-06,1,74.1,100,Stephen Ndung'u,Life Skills
ASMT-009346,BEN-04796,COHORT-TC-001,2026-03-26,2,72.8,100,Felix Mutua,Literacy
ASMT-009347,BEN-04797,COHORT-TC-001,2025-12-15,1,87.1,100,Stephen Githinji,Technical Skills
ASMT-009348,BEN-04797,COHORT-TC-001,2026-03-15,2,56.2,100,Lilian Ndung'u,Life Skills
ASMT-009349,BEN-04798,COHORT-TC-001,2025-11-23,1,49.5,100,Nicholas Wanjiku,Technical Skills
ASMT-009350,BEN-04798,COHORT-TC-001,2026-02-21,2,83.3,100,James Rotich,Life Skills
ASMT-009351,BEN-04799,COHORT-TC-001,2025-11-28,1,76.0,100,Irene Omondi,Life Skills
ASMT-009352,BEN-04799,COHORT-TC-001,2026-02-26,2,85.0,100,,Numeracy
ASMT-009353,BEN-04800,COHORT-TC-001,2025-11-27,1,60.0,100,Amina Gichuki,Technical Skills
ASMT-009354,BEN-04800,COHORT-TC-001,2026-02-25,2,54.4,100,David Simiyu,Numeracy
ASMT-009355,BEN-04801,COHORT-TC-001,2025-11-25,1,66.2,100,Irene Ochieng,Numeracy
ASMT-009356,BEN-04801,COHORT-TC-001,2026-02-23,2,49.1,100,Olive Nyambura,Literacy
ASMT-009357,BEN-04802,COHORT-TC-001,2025-12-12,1,87.7,100,David Mutinda,Numeracy
ASMT-009358,BEN-04802,COHORT-TC-001,2026-03-12,2,89.9,100,Gladys Wangari,Life Skills
ASMT-009359,BEN-04803,COHORT-TC-001,2025-12-04,1,81.2,100,Queen Mugo,Life Skills
ASMT-009360,BEN-04803,COHORT-TC-001,2026-03-04,2,78.1,100,Irene Owino,Life Skills
ASMT-009361,BEN-04804,COHORT-TC-001,2025-11-27,1,49.9,100,Queen Otieno,Numeracy
ASMT-009362,BEN-04804,COHORT-TC-001,2026-02-25,2,79.6,100,Esther Achieng,Technical Skills
ASMT-009363,BEN-04805,COHORT-TC-001,2025-12-13,1,76.6,100,Amina Chebet,Numeracy
ASMT-009364,BEN-04805,COHORT-TC-001,2026-03-13,2,69.0,100,James Odongo,Technical Skills
ASMT-009365,BEN-04806,COHORT-TC-001,2025-11-21,1,59.3,100,Kendi Kiprotich,Numeracy
ASMT-009366,BEN-04806,COHORT-TC-001,2026-03-21,2,28.8,100,Boniface Ndung'u,Life Skills
ASMT-009367,BEN-04807,COHORT-TC-001,2025-12-07,1,70.9,100,Lilian Chebet,Numeracy
ASMT-009368,BEN-04807,COHORT-TC-001,2026-03-07,2,88.7,100,Nicholas Chebet,Technical Skills
ASMT-009369,BEN-04808,COHORT-TC-001,2025-12-06,1,69.2,100,Esther Waweru,Life Skills
ASMT-009370,BEN-04808,COHORT-TC-001,2026-03-06,2,64.7,100,Kendi Simiyu,Technical Skills
ASMT-009371,BEN-04809,COHORT-TC-001,2025-11-20,1,83.1,100,Francis Maina,Technical Skills
ASMT-009372,BEN-04809,COHORT-TC-001,2026-02-18,2,63.3,100,James Kiprotich,Literacy
ASMT-009373,BEN-04810,COHORT-TC-001,2025-12-14,1,65.2,100,Stephen Wangari,Life Skills
ASMT-009374,BEN-04810,COHORT-TC-001,2026-03-14,2,56.0,100,David Mutua,Technical Skills
ASMT-009375,BEN-04811,COHORT-TC-001,2025-12-14,1,68.3,100,Nicholas Ochieng,Numeracy
ASMT-009376,BEN-04811,COHORT-TC-001,14/03/2026,2,72.7,100,Brian Kiplagat,Life Skills
ASMT-009377,BEN-04812,COHORT-TC-001,2025-12-08,1,100.0,100,Francis Wanjiku,Literacy
ASMT-009378,BEN-04812,COHORT-TC-001,2026-03-08,2,54.5,100,James Maina,Technical Skills
ASMT-009379,BEN-04813,COHORT-TC-001,2025-12-05,1,39.1,100,Zipporah Kariuki,Life Skills
ASMT-009380,BEN-04813,COHORT-TC-001,2026-03-05,2,55.6,100,Patrick Waweru,Literacy
ASMT-009381,BEN-04814,COHORT-TC-001,2025-12-15,1,90.8,100,Queen Kamau,Technical Skills
ASMT-009382,BEN-04814,COHORT-TC-001,2026-03-15,2,88.6,100,Wanjiku Simiyu,Technical Skills
ASMT-009383,BEN-04815,COHORT-TC-001,2025-11-24,1,39.3,100,Stephen Were,Life Skills
ASMT-009384,BEN-04815,COHORT-TC-001,2026-02-22,2,43.0,100,Maurice Kamau,Life Skills
ASMT-009385,BEN-04816,COHORT-TC-001,2025-12-14,1,76.9,100,Brian Mwangi,Literacy
ASMT-009386,BEN-04816,COHORT-TC-001,2026-04-01,2,77.4,100,Wanjiku Mutinda,Life Skills
ASMT-009387,BEN-04817,COHORT-TC-001,2025-11-28,1,52.6,100,Stephen Mutinda,Life Skills
ASMT-009388,BEN-04817,COHORT-TC-001,26-Feb-2026,2,94.6,100,Lilian Njoroge,Technical Skills
ASMT-009389,BEN-04818,COHORT-TC-001,26-Nov-2025,1,61.8,100,Aisha Chebet,Technical Skills
ASMT-009390,BEN-04818,COHORT-TC-001,2026-02-24,2,64.4,100,Harrison Musyoka,Numeracy
ASMT-009391,BEN-04819,COHORT-TC-001,2025-11-25,1,74.5,100,Gladys Njenga,Life Skills
ASMT-009392,BEN-04819,COHORT-TC-001,2026-02-23,2,57.4,100,Uchenna Waweru,Numeracy
ASMT-009393,BEN-04820,COHORT-TC-001,2025-12-11,1,97.2,100,Esther Onyango,Life Skills
ASMT-009394,BEN-04820,COHORT-TC-001,2026-03-11,2,197.2,100,Kendi Adhiambo,Life Skills
ASMT-009395,BEN-04821,COHORT-TC-001,2025-11-20,1,49.6,100,Esther Kariuki,Technical Skills
ASMT-009396,BEN-04822,COHORT-TC-001,2025-12-06,1,53.0,100,Nancy Awino,Technical Skills
ASMT-009397,BEN-04822,COHORT-TC-001,2026-03-06,2,86.5,100,Nancy Njenga,Numeracy
ASMT-009398,BEN-04823,COHORT-TC-001,2025-12-13,1,80.6,100,Nicholas Onyango,Life Skills
ASMT-009399,BEN-04823,COHORT-TC-001,13/03/2026,2,66.7,100,Nicholas Kimani,Literacy
ASMT-009400,BEN-04824,COHORT-TC-001,2025-11-26,1,76.3,100,Raphael Ndung'u,Literacy
ASMT-009401,BEN-04824,COHORT-TC-001,2026-02-24,2,94.6,100,Francis Were,Technical Skills
ASMT-009402,BEN-04825,COHORT-TC-001,2025-12-16,1,82.4,100,Stephen Njenga,Technical Skills
ASMT-009403,BEN-04825,COHORT-TC-001,2026-03-16,2,43.0,100,Leonard Maina,Literacy
ASMT-009404,BEN-04826,COHORT-TC-001,2025-11-24,1,62.2,100,Leonard Adhiambo,Technical Skills
ASMT-009405,BEN-04826,COHORT-TC-001,2026-02-22,2,93.3,100,Joseph Musyoka,Life Skills
ASMT-009406,BEN-04827,COHORT-TC-001,2025-12-07,1,63.1,100,Irene Kimani,Life Skills
ASMT-009407,BEN-04827,COHORT-TC-001,07/03/2026,2,58.9,100,Uchenna Odongo,Life Skills
ASMT-009408,BEN-04828,COHORT-TC-001,2025-12-18,1,43.2,100,Cynthia Mugo,Numeracy
ASMT-009409,BEN-04828,COHORT-TC-001,2026-03-18,2,84.1,100,Priscilla Kamau,Literacy
ASMT-009410,BEN-04829,COHORT-TC-001,26-Nov-2025,1,44.1,100,,Life Skills
ASMT-009411,BEN-04829,COHORT-TC-001,2026-02-24,2,73.6,100,Francis Maina,Literacy
ASMT-009412,BEN-04830,COHORT-TC-001,2025-11-20,1,61.0,100,Raphael Rotich,Literacy
ASMT-009413,BEN-04830,COHORT-TC-001,18/02/2026,2,57.9,100,Joseph Chebet,Numeracy
ASMT-009414,BEN-04831,COHORT-TC-001,2025-11-28,1,60.5,100,,Literacy
ASMT-009415,BEN-04831,COHORT-TC-001,2026-02-26,2,46.6,100,Violet Omondi,Life Skills
ASMT-009416,BEN-04832,COHORT-TC-001,2025-12-24,1,82.8,100,Dennis Were,Life Skills
ASMT-009417,BEN-04832,COHORT-TC-001,2026-02-24,2,87.3,100,Kendi Wangari,Literacy
ASMT-009418,BEN-04833,COHORT-TC-001,2025-12-18,1,88.6,100,Amina Njenga,Technical Skills
ASMT-009419,BEN-04833,COHORT-TC-001,2026-03-18,2,90.7,100,Caroline Mwangi,Numeracy
ASMT-009420,BEN-04834,COHORT-TC-001,2025-11-24,1,77.7,100,Wanjiku Gichuki,Technical Skills
ASMT-009421,BEN-04834,COHORT-TC-001,2026-02-22,2,65.9,100,Quinton Odongo,Literacy
ASMT-009422,BEN-04835,COHORT-TC-001,2025-12-04,1,60.2,100,James Odongo,Technical Skills
ASMT-009423,BEN-04835,COHORT-TC-001,2026-03-04,2,67.8,100,Tabitha Mutua,Literacy
ASMT-009424,BEN-04836,COHORT-TC-001,2025-12-05,1,69.1,100,Wanjiku Wanjiku,Life Skills
ASMT-009425,BEN-04836,COHORT-TC-001,2026-03-05,2,59.4,100,,Life Skills
ASMT-009426,BEN-04837,COHORT-TC-001,2025-11-29,1,78.5,100,Irene Kamau,Numeracy
ASMT-009427,BEN-04837,COHORT-TC-001,2026-02-27,2,81.3,100,Brian Kamau,Literacy
ASMT-009428,BEN-04838,COHORT-TC-001,2025-11-28,1,76.2,100,David Chebet,Numeracy
ASMT-009429,BEN-04838,COHORT-TC-001,2026-02-21,2,95.0,100,Tabitha Gichuki,Literacy
ASMT-009430,BEN-04839,COHORT-TC-001,2025-11-25,1,53.5,100,Olive Rotich,Technical Skills
ASMT-009431,BEN-04839,COHORT-TC-001,2026-02-23,2,62.2,100,Gladys Githinji,Life Skills
ASMT-009432,BEN-04840,COHORT-TC-001,2025-12-10,1,71.0,100,,Technical Skills
ASMT-009433,BEN-04840,COHORT-TC-001,2026-03-10,2,55.2,100,Nicholas Waweru,Literacy
ASMT-009434,BEN-04841,COHORT-TC-001,2025-11-28,1,34.3,100,Rose Owino,Technical Skills
ASMT-009435,BEN-04841,COHORT-TC-001,2026-02-26,2,55.7,100,Tabitha Ochieng,Literacy
ASMT-009436,BEN-04842,COHORT-TC-001,2025-12-09,1,38.4,100,,Literacy
ASMT-009437,BEN-04842,COHORT-TC-001,2026-03-09,2,42.9,100,Caroline Auma,Literacy
ASMT-009438,BEN-04843,COHORT-TC-001,2025-11-22,1,45.1,100,Stephen Rotich,Life Skills
ASMT-009439,BEN-04844,COHORT-TC-001,16/12/2025,1,42.5,100,Owen Ochieng,Life Skills
ASMT-009440,BEN-04844,COHORT-TC-001,2026-03-16,2,8.3,100,Lilian Kiprotich,Life Skills
ASMT-009441,BEN-04845,COHORT-TC-001,2025-12-02,1,83.0,100,Kezia Omondi,Technical Skills
ASMT-009442,BEN-04845,COHORT-TC-001,02/03/2026,2,64.2,100,Wanjiku Nyambura,Literacy
ASMT-009443,BEN-04846,COHORT-TC-001,2025-12-02,1,66.7,100,Tabitha Kamau,Life Skills
ASMT-009444,BEN-04846,COHORT-TC-001,2026-03-16,2,72.4,100,Uchenna Mwangi,Life Skills
ASMT-009445,BEN-04847,COHORT-TC-001,11-Dec-2025,1,73.7,100,Nicholas Wanjiku,Numeracy
ASMT-009446,BEN-04847,COHORT-TC-001,2026-03-11,2,87.2,100,Rose Waweru,Literacy
ASMT-009447,BEN-04848,COHORT-TC-001,2025-12-13,1,43.4,100,Maurice Were,Literacy
ASMT-009448,BEN-04849,COHORT-TC-001,25/11/2025,1,49.6,100,Kendi Rotich,Life Skills
ASMT-009449,BEN-04849,COHORT-TC-001,2026-02-23,2,71.8,100,Priscilla Musyoka,Literacy
ASMT-009450,BEN-04850,COHORT-TC-001,2025-11-27,1,43.3,100,Kezia Chebet,Numeracy
ASMT-009451,BEN-04850,COHORT-TC-001,2026-02-25,2,58.7,100,Zipporah Mwangi,Technical Skills
ASMT-009452,BEN-04851,COHORT-TC-001,2025-12-15,1,66.4,100,Gladys Mwangi,Literacy
ASMT-009453,BEN-04851,COHORT-TC-001,2026-02-25,2,82.5,100,Gladys Chebet,Literacy
ASMT-009454,BEN-04852,COHORT-TC-001,2025-11-26,1,82.0,100,Owen Githinji,Literacy
ASMT-009455,BEN-04852,COHORT-TC-001,2026-02-24,2,90.2,100,Priscilla Njoroge,Technical Skills
ASMT-009456,BEN-04853,COHORT-TC-001,2025-12-01,1,53.2,100,Brian Mwangi,Life Skills
ASMT-009457,BEN-04853,COHORT-TC-001,2026-03-01,2,77.1,100,Queen Wangari,Literacy
ASMT-009458,BEN-04854,COHORT-TC-001,2025-11-21,1,100.0,100,Brian Mutua,Life Skills
ASMT-009459,BEN-04854,COHORT-TC-001,2026-02-19,2,69.1,100,Esther Njoroge,Literacy
ASMT-009460,BEN-04855,COHORT-TC-001,2025-11-20,1,88.2,100,Stephen Simiyu,Life Skills
ASMT-009461,BEN-04855,COHORT-TC-001,2026-02-18,2,19.9,100,Felix Wangari,Technical Skills
ASMT-009462,BEN-04856,COHORT-TC-001,11/12/2025,1,77.3,100,Patrick Rotich,Technical Skills
ASMT-009463,BEN-04856,COHORT-TC-001,2026-03-11,2,68.0,100,Kendi Onyango,Life Skills
ASMT-009464,BEN-04857,COHORT-TC-001,2025-11-28,1,47.5,100,David Nyambura,Life Skills
ASMT-009465,BEN-04857,COHORT-TC-001,2026-02-26,2,45.2,100,Dennis Auma,Technical Skills
ASMT-009466,BEN-04858,COHORT-TC-001,2025-11-20,1,67.8,100,Joseph Gichuki,Technical Skills
ASMT-009467,BEN-04858,COHORT-TC-001,2026-02-18,2,61.4,100,Wanjiku Simiyu,Technical Skills
ASMT-009468,BEN-04859,COHORT-TC-001,2025-12-03,1,95.2,100,Xavier Rotich,Life Skills
ASMT-009469,BEN-04859,COHORT-TC-001,2026-03-12,2,78.5,100,Olive Auma,Literacy
