visit_id,beneficiary_id,cohort_id,visit_date,officer_name,visit_outcome,gps_latitude,gps_longitude,notes,follow_up_required
FV-006806,BEN-04698,COHORT-VN-026,2026-06-02,Grace Gichuki,Partially Verified,0.52199,35.23334,Vel nulla ab totam veritatis nesciunt repellat aspernatur quisquam consequatur.,True
FV-006807,BEN-04699,COHORT-VN-026,2026-07-28,Raphael Ochieng,Verified,0.49898,35.32008,Hic sed magnam a nam.,
FV-006808,BEN-04700,COHORT-VN-026,2026-04-03,Aisha Odongo,Verified,0.48452,35.33283,Fugiat labore alias possimus omnis quas.,
FV-006809,BEN-04700,COHORT-VN-026,2026-05-13,Amina Kimani,No Contact,0.55939,35.34915,Dolore minima distinctio perspiciatis nobis earum occaecati assumenda pariatur iusto delectus.,False
FV-006810,BEN-04702,COHORT-VN-026,2026-04-22,Harrison Otieno,Verified,0.43334,35.25688,Nobis doloribus earum quod alias.,False
FV-006811,BEN-04703,COHORT-VN-026,2026-03-02,Cynthia Wanjiku,Verified,0.60227,35.31608,Facilis aperiam expedita laboriosam beatae quisquam ipsa hic sit laudantium.,True
FV-006812,BEN-04704,COHORT-VN-026,2026-08-08,Kendi Kamau,Verified,,35.30553,Delectus autem magni unde quas praesentium.,True
FV-006813,BEN-04705,COHORT-VN-026,2026-06-21,Esther Wangari,Partially Verified,0.58083,35.35314,Est amet vel necessitatibus rem neque non quae cum eaque.,False
FV-006814,BEN-04706,COHORT-VN-026,2026-08-19,Felix Rotich,Verified,0.6116,35.20088,Porro earum recusandae ea quaerat id.,
FV-006815,BEN-04706,COHORT-VN-026,2026-06-24,Kezia Wangari,Partially Verified,0.58085,35.36348,Sequi nemo debitis consectetur amet.,
FV-006816,BEN-04707,COHORT-VN-026,2026-07-31,Wanjiku Were,Verified,0.59057,35.21996,Laudantium harum perferendis reprehenderit harum mollitia quibusdam natus expedita sunt.,
FV-006817,BEN-04708,COHORT-VN-026,06/09/2025,Xavier Mwangi,Verified,0.45752,35.19752,Blanditiis dolor rem recusandae provident cupiditate expedita quasi quod aspernatur.,True
FV-006818,BEN-04708,COHORT-VN-026,2026-08-04,Wanjiku Achieng,Partially Verified,0.44558,35.28683,Animi odit mollitia beatae veritatis velit.,False
FV-006819,BEN-04709,COHORT-VN-026,2026-04-19,Mary Musyoka,Verified,0.59395,35.30116,Minima ullam dicta dolore.,False
FV-006820,BEN-04710,COHORT-VN-026,2026-05-29,Irene Kamau,Verified,0.57528,35.27946,Quaerat ipsam deserunt voluptatem culpa animi tempora voluptatibus iure quia.,False
FV-006821,BEN-04710,COHORT-VN-026,2026-05-18,Brian Rotich,partial,0.43953,35.28542,Facilis quisquam neque et ad quas ratione laboriosam omnis.,
FV-006822,BEN-04711,COHORT-VN-026,2026-03-21,Patrick Onyango,Verified,0.60852,35.27608,Culpa a ea inventore nemo quia modi sunt tenetur tempore.,False
FV-006823,BEN-04712,COHORT-VN-026,2025-11-07,Uchenna Kiprotich,Verified,0.56191,35.18697,Quas corporis assumenda voluptates laboriosam.,True
FV-006824,BEN-04712,COHORT-VN-026,2025-12-31,Hassan Auma,No Contact,0.55789,35.2831,Praesentium quam fugit at tenetur labore.,True
FV-006825,BEN-04714,COHORT-VN-026,2026-07-27,Mary Waweru,Referred,0.55707,35.24492,Amet corporis eos alias cumque cum accusantium dignissimos mollitia.,
FV-006826,BEN-04714,COHORT-VN-026,2025-09-18,Hassan Mutua,Verified,0.51072,35.3505,Accusantium quos ullam assumenda quae odio.,
FV-006827,BEN-04715,COHORT-VN-026,2025-10-19,Grace Njoroge,Verified,0.42496,35.3462,Dolores rem tempore sapiente quos reiciendis dolorum at architecto sunt.,
FV-006828,BEN-04716,COHORT-VN-026,29/07/2026,Kendi Kariuki,Verified,0.44316,35.20652,Cumque amet reprehenderit aspernatur nihil consequuntur molestiae iusto debitis ipsum.,True
FV-006829,BEN-04717,COHORT-VN-026,2026-01-13,Dennis Kamau,Partially Verified,0.60794,35.2548,Asperiores totam voluptate aliquam consequuntur doloremque iusto id tempore.,True
FV-006830,BEN-04717,COHORT-VN-026,03-Dec-2025,Quinton Nyambura,Verified,0.45004,35.22244,Ab qui laborum perferendis itaque incidunt culpa itaque itaque alias.,True
FV-006831,BEN-04718,COHORT-VN-026,2026-05-27,Irene Musyoka,Verified,0.57325,35.2868,Minus fuga fuga sapiente quisquam nulla aperiam totam eum.,True
FV-006832,BEN-04718,COHORT-VN-026,2025-10-15,Owen Kamau,Verified,0.43811,35.22661,Veniam dolorem similique itaque officiis dolorum perferendis.,False
FV-006833,BEN-04719,COHORT-VN-026,07/11/2025,Kendi Njoroge,Verified,0.60842,35.214,Repellat commodi nesciunt ducimus veniam perferendis dignissimos ducimus.,False
FV-006834,BEN-04720,COHORT-VN-026,2025-12-31,Leonard Rotich,Referred,0.51649,35.28749,Fuga nam magni facere ex aperiam.,True
FV-006835,BEN-04720,COHORT-VN-026,2025-10-13,Wanjiku Kiprotich,No Contact,0.4714,35.31598,Minima corrupti repellendus ipsam voluptatum tempora optio earum eveniet aspernatur.,False
FV-006836,BEN-04720,COHORT-VN-026,2025-09-08,Mary Auma,Verified,0.44679,35.23671,Rerum ratione sint nisi enim reprehenderit praesentium nam ipsum consequatur.,False
FV-006837,BEN-04721,COHORT-VN-026,2026-07-02,Leonard Njoroge,Verified,0.4309,35.25217,Dolorum sint voluptate ex veniam quis molestias quia.,
FV-006838,BEN-04722,COHORT-VN-026,2026-06-18,Amina Kiplagat,verified,0.54068,35.22251,Modi fuga consectetur iusto aspernatur sapiente beatae sed optio.,True
FV-006839,BEN-04722,COHORT-VN-026,2025-11-24,Grace Njenga,Partially Verified,0.42081,35.25772,Recusandae corrupti voluptate maxime sit laboriosam.,
FV-006840,BEN-04723,COHORT-VN-026,2026-05-25,Brian Odongo,Partially Verified,0.46643,35.32288,In quisquam dicta in possimus rem sit.,False
FV-006841,BEN-04723,COHORT-VN-026,2026-02-16,David Mutinda,Partially Verified,0.44495,35.28079,Perspiciatis asperiores enim beatae nostrum laudantium odio temporibus.,
FV-006842,BEN-04724,COHORT-VN-026,2025-10-07,Maurice Kiprotich,Partially Verified,0.49268,35.23944,Blanditiis porro enim nemo debitis quibusdam fugit veritatis.,
FV-006843,BEN-04724,COHORT-VN-026,12/08/2026,Maurice Auma,Verified,0.42146,35.17255,Sed velit accusamus laboriosam earum.,
FV-006844,BEN-04726,COHORT-VN-026,2026-07-28,Queen Njoroge,Verified,0.53538,35.24963,Vero sint eos voluptas cum similique sapiente ullam blanditiis dolor.,
FV-006845,BEN-04726,COHORT-VN-026,2026-06-24,Joseph Achieng,Referred,0.543,35.30034,Quaerat voluptas reiciendis repudiandae laborum dicta neque quo.,True
FV-006846,BEN-04727,COHORT-VN-026,2026-02-27,Grace Maina,Verified,0.47276,35.33352,Explicabo excepturi omnis nam cum earum dignissimos pariatur unde.,
FV-006847,BEN-04727,COHORT-VN-026,2025-11-01,Irene Wanjiku,No Contact,0.52955,35.2959,Totam voluptate beatae deleniti architecto quaerat illum nisi.,True
FV-006848,BEN-04727,COHORT-VN-026,2025-12-05,Xavier Achieng,Verified,0.49627,35.30878,Deserunt doloribus eius necessitatibus expedita commodi nulla.,
FV-006849,BEN-04728,COHORT-VN-026,2025-11-04,Yvonne Adhiambo,Partially Verified,0.61682,35.28495,Maxime deserunt ut repellat labore recusandae quis est unde voluptatum.,True
FV-006850,BEN-04728,COHORT-VN-026,2026-04-20,Uchenna Chebet,no contact,0.52972,35.27902,Magnam molestias earum iure beatae fugiat.,False
FV-006851,BEN-04730,COHORT-VN-026,2026-07-22,Felix Njoroge,Verified,0.4394,35.33188,Incidunt impedit ut facere dolor nobis voluptatum maxime accusantium dicta eaque.,False
FV-006852,BEN-04730,COHORT-VN-026,2026-03-13,Rose Musyoka,Verified,0.48434,35.29924,Vel illo qui possimus ut esse in maxime nisi.,
FV-006853,BEN-04730,COHORT-VN-026,2026-02-13,Nicholas Chebet,Verified,0.47277,35.26871,Corrupti dolor maiores id doloremque sit veniam.,True
FV-006854,BEN-04731,COHORT-VN-026,30/01/2026,Kendi Auma,No Contact,0.53705,35.29103,Asperiores officia saepe laudantium beatae.,
FV-006855,BEN-04732,COHORT-VN-026,2026-03-03,Lilian Kamau,Verified,0.44083,35.35632,Necessitatibus quas quas ullam alias adipisci.,False
FV-006856,BEN-04732,COHORT-VN-026,2025-10-16,Nancy Achieng,Verified,0.51228,35.29218,Vitae occaecati exercitationem suscipit cum dicta inventore commodi.,
FV-006857,BEN-04733,COHORT-VN-026,2025-09-03,Uchenna Nyambura,Verified,0.54371,35.2372,Asperiores reprehenderit architecto autem sequi.,True
FV-006858,BEN-04735,COHORT-VN-026,2025-09-14,Irene Mutinda,Verified,0.42171,35.29069,Perspiciatis voluptate porro nihil veniam adipisci vitae quia asperiores.,False
FV-006859,BEN-04735,COHORT-VN-026,2025-12-13,Queen Mugo,Partially Verified,0.52764,35.30052,Aliquid officia tenetur dolores alias rem maiores.,True
FV-006860,BEN-04736,COHORT-VN-026,2026-05-21,Amina Odongo,Verified,,35.32861,Error itaque eos harum delectus voluptatem est illo unde dolore.,
FV-006861,BEN-04736,COHORT-VN-026,2025-09-02,Hassan Auma,partial,0.61088,35.30589,In repudiandae suscipit a repellendus delectus excepturi.,True
FV-006862,BEN-04737,COHORT-VN-026,2025-09-06,Felix Adhiambo,Verified,0.54445,35.26756,Libero nemo consequatur suscipit blanditiis.,False
FV-006863,BEN-04737,COHORT-VN-026,2025-10-28,Amina Musyoka,verified,0.52251,35.24431,Cupiditate modi architecto ad praesentium asperiores culpa assumenda accusantium tempore.,False
FV-006864,BEN-04738,COHORT-VN-026,2026-05-22,Brian Mutua,Verified,0.49701,35.20945,Assumenda itaque sint nemo pariatur provident fugiat doloribus temporibus alias.,False
FV-006865,BEN-04739,COHORT-VN-026,2025-11-29,Patrick Njenga,Verified,0.45373,35.17987,Itaque qui provident ipsum veniam minima quas.,True
FV-006866,BEN-04739,COHORT-VN-026,2025-12-28,Joseph Mwangi,Verified,0.60652,35.28749,Ea officia reiciendis repudiandae eveniet culpa.,True
FV-006867,BEN-04739,COHORT-VN-026,2026-04-24,Grace Mwangi,Verified,0.48262,35.26563,Ea saepe vitae sed dignissimos dolor ab dolore.,True
FV-006868,BEN-04740,COHORT-VN-026,2025-11-19,Queen Adhiambo,verified,0.44245,35.18326,Earum aut pariatur repellat.,True
FV-006869,BEN-04740,COHORT-VN-026,2026-05-18,Queen Kiprotich,Verified,0.54112,35.28693,Doloremque voluptatum debitis dolorum officia aliquid.,False
FV-006870,BEN-04741,COHORT-VN-026,2026-05-16,Caroline Kamau,Verified,0.47991,35.35552,Tenetur odio rem rem nihil accusamus.,False
FV-006871,BEN-04741,COHORT-VN-026,2026-01-21,Uchenna Kiprotich,Referred,0.4269,35.26795,Autem consequatur exercitationem amet.,False
FV-006872,BEN-04743,COHORT-VN-026,2026-01-25,Priscilla Nyambura,No Contact,0.43275,35.27805,Aut libero omnis atque harum impedit in dolores aliquid.,True
FV-006873,BEN-04743,COHORT-VN-026,2025-12-23,Zipporah Njenga,Verified,0.61589,35.24078,Occaecati quisquam doloremque optio deserunt.,
FV-006874,BEN-04744,COHORT-TC-001,2025-09-24,Olive Kariuki,Verified,-1.25526,36.81687,Provident aspernatur doloremque vero similique expedita ea qui commodi.,False
FV-006875,BEN-04745,COHORT-TC-001,2026-02-21,Maurice Mugo,partial,-1.3158,36.75672,Sunt error quis illo alias nostrum esse tenetur quod a.,True
FV-006876,BEN-04746,COHORT-TC-001,2026-04-16,Nancy Njoroge,Verified,-1.20292,36.84758,Officia fugit non fuga atque.,False
FV-006877,BEN-04747,COHORT-TC-001,2026-02-05,Lilian Nyambura,Verified,-1.3388,36.77018,Error molestias sit numquam ullam.,
FV-006878,BEN-04747,COHORT-TC-001,2026-01-20,Leonard Wanjiku,Verified,-1.32583,36.8263,Animi veritatis voluptatum rem ex.,
FV-006879,BEN-04747,COHORT-TC-001,2026-03-15,Violet Were,verified,-1.20781,36.83986,Mollitia harum fuga pariatur.,True
FV-006880,BEN-04748,COHORT-TC-001,2025-10-29,Dennis Njenga,Verified,-1.33386,36.89546,Similique temporibus quia temporibus repudiandae vero facere incidunt soluta architecto.,False
FV-006881,BEN-04748,COHORT-TC-001,2025-11-16,Raphael Adhiambo,No Contact,-1.20621,36.82716,Eos aliquid aspernatur possimus consequatur nostrum sunt.,
FV-006882,BEN-04749,COHORT-TC-001,2026-07-30,Seun Otieno,Verified,-1.36782,36.88133,Occaecati facere laboriosam cumque quaerat.,
FV-006883,BEN-04749,COHORT-TC-001,2026-02-26,Quinton Odongo,No Contact,-1.36493,36.9122,Cupiditate atque quia itaque quod aliquam error.,True
FV-006884,BEN-04750,COHORT-TC-001,2025-11-13,Kezia Otieno,No Contact,-1.24254,36.73078,Cupiditate ad unde error sint assumenda nobis.,False
FV-006885,BEN-04750,COHORT-TC-001,2026-06-30,Nicholas Owino,Partially Verified,-1.35193,36.76806,Iure quas labore enim pariatur dolores ipsum dignissimos.,True
FV-006886,BEN-04751,COHORT-TC-001,2026-08-07,Queen Awino,Verified,-1.31387,36.78207,Dolorem laudantium odit hic architecto ipsam ducimus libero tenetur.,
FV-006887,BEN-04752,COHORT-TC-001,2025-11-29,Mary Ochieng,Partially Verified,-1.26554,36.72644,Facere quia sit facilis ut eum eum doloribus et odio.,
FV-006888,BEN-04752,COHORT-TC-001,2026-03-14,Esther Otieno,Referred,-1.37309,36.81489,Necessitatibus blanditiis earum voluptas dolorum ut enim molestias consectetur enim a.,True
FV-006889,BEN-04752,COHORT-TC-001,2026-01-30,Wanjiku Were,No Contact,-1.33749,36.79211,Maiores nam illo adipisci sed officiis unde error qui facilis.,True
FV-006890,BEN-04754,COHORT-TC-001,2026-05-10,Amina Kariuki,Verified,-1.35746,36.80024,Necessitatibus perspiciatis neque dolorum libero.,
FV-006891,BEN-04755,COHORT-TC-001,2026-08-04,Francis Kamau,Verified,-1.3713,36.88535,Nemo aliquid eveniet explicabo accusantium molestias sint dicta excepturi.,
FV-006892,BEN-04755,COHORT-TC-001,2026-07-15,Lilian Mwangi,Partially Verified,-1.26612,36.72893,Ex expedita occaecati tempore optio debitis totam.,False
FV-006893,BEN-04756,COHORT-TC-001,2026-06-27,Nancy Adhiambo,Verified,-1.27228,36.91211,Exercitationem laboriosam sed ullam labore quas suscipit non.,
FV-006894,BEN-04756,COHORT-TC-001,2025-10-14,Mary Mugo,Partially Verified,-1.36399,36.85656,Veniam id doloremque est explicabo reprehenderit dolores est.,False
FV-006895,BEN-04757,COHORT-TC-001,2025-09-24,Joseph Mutua,partial,-1.36588,36.73584,Delectus facere ea laudantium amet.,
FV-006896,BEN-04757,COHORT-TC-001,2026-04-16,Patrick Mugo,Verified,-1.27257,36.87716,Debitis ullam excepturi dolores dicta nemo fugit.,True
FV-006897,BEN-04758,COHORT-TC-001,2026-01-24,Irene Mutua,Verified,-1.3854,36.72766,Error culpa aut adipisci exercitationem quibusdam maxime.,
FV-006898,BEN-04759,COHORT-TC-001,2026-07-08,Uchenna Adhiambo,Verified,-1.37617,36.87377,Occaecati velit occaecati harum hic deleniti esse neque accusantium in sint.,
FV-006899,BEN-04760,COHORT-TC-001,2025-09-27,David Mugo,Verified,-1.25512,36.86901,Est commodi fugiat amet quia laudantium.,False
FV-006900,BEN-04760,COHORT-TC-001,2026-01-18,Aisha Kimani,Verified,-1.18775,36.72165,Sed nemo ea excepturi eos impedit.,True
FV-006901,BEN-04761,COHORT-TC-001,30-Jul-2026,Kezia Simiyu,Verified,-1.33578,36.74903,Rem deserunt nobis occaecati quos asperiores.,
FV-006902,BEN-04762,COHORT-TC-001,2025-12-10,Patrick Mutua,Verified,-1.30784,36.81937,Placeat quaerat nam blanditiis vitae aliquam.,
FV-006903,BEN-04762,COHORT-TC-001,2025-12-20,Dennis Rotich,Partially Verified,-1.36911,36.72414,Laudantium deleniti quas vitae molestias suscipit veniam qui quos nam.,False
FV-006904,BEN-04763,COHORT-TC-001,2025-12-02,Raphael Odongo,Partially Verified,-1.3605,36.7631,Atque necessitatibus illo quod iste ab unde similique velit magni.,
FV-006905,BEN-04764,COHORT-TC-001,2025-11-21,Kezia Musyoka,partial,-1.22983,36.75511,Error dicta deserunt at eum nisi distinctio tempore architecto.,False
FV-006906,BEN-04765,COHORT-TC-001,2026-01-17,Harrison Owino,Verified,-1.38095,36.71805,Laudantium ratione non aliquid sapiente earum.,False
FV-006907,BEN-04765,COHORT-TC-001,2026-05-21,Nancy Njenga,Verified,-1.28754,36.85885,Esse voluptatum dolorem fugiat numquam nobis eaque omnis.,False
FV-006908,BEN-04766,COHORT-TC-001,2025-10-06,James Musyoka,Partially Verified,-1.2316,36.77022,Soluta dolorum et dolor laborum voluptatem quam accusamus reprehenderit excepturi.,
FV-006909,BEN-04766,COHORT-TC-001,2025-10-10,Seun Ochieng,Referred,-1.37661,36.86042,Pariatur fuga eligendi impedit sint alias delectus.,
FV-006910,BEN-04767,COHORT-TC-001,2026-02-18,Stephen Owino,partial,-1.36022,36.88368,Alias ab totam non fugit modi temporibus.,
FV-006911,BEN-04768,COHORT-TC-001,2026-02-27,Seun Awino,Partially Verified,-1.23698,36.81066,Aperiam beatae dolorem explicabo porro facilis aliquid atque.,False
FV-006912,BEN-04768,COHORT-TC-001,2026-03-16,Aisha Kiprotich,Verified,-1.23565,36.89625,At provident tempore sed unde vel at culpa recusandae consequuntur.,False
FV-006913,BEN-04769,COHORT-TC-001,2026-01-08,Harrison Musyoka,Verified,-1.25852,36.89872,Dolorem laudantium quis a ducimus quisquam at.,
FV-006914,BEN-04770,COHORT-TC-001,2026-04-08,Olive Mutinda,Verified,-1.34148,36.79082,Magnam amet suscipit officia.,False
FV-006915,BEN-04770,COHORT-TC-001,10-May-2026,Dennis Kimani,Partially Verified,-1.35739,36.7996,Tempora nulla dicta eum nihil ea veritatis minima.,
FV-006916,BEN-04771,COHORT-TC-001,2026-08-09,Caroline Were,Verified,-1.24215,36.80307,Velit eaque fuga laudantium quia at laborum nesciunt.,False
FV-006917,BEN-04771,COHORT-TC-001,2025-09-26,Brian Wanjiku,Verified,-1.28858,36.86792,Ab quod ipsam voluptatibus illum.,False
FV-006918,BEN-04772,COHORT-TC-001,05-Aug-2026,Lilian Waweru,Partially Verified,-1.31057,36.72898,Dolore dignissimos dicta ducimus sed molestias non nulla.,True
FV-006919,BEN-04773,COHORT-TC-001,2025-11-08,Kezia Auma,Verified,-1.36324,36.75908,Quis repellendus adipisci ad dolorum.,
FV-006920,BEN-04773,COHORT-TC-001,2026-05-05,Eunice Kamau,Verified,-1.20826,36.849,Totam asperiores consequatur iure.,
FV-006921,BEN-04773,COHORT-TC-001,2026-02-13,Caroline Wanjiku,Verified,-1.20493,36.78498,Harum id sunt fuga neque.,
FV-006922,BEN-04774,COHORT-TC-001,2026-03-15,Queen Odongo,Verified,-1.21901,36.90497,Molestias eos beatae consectetur magnam magnam cupiditate laborum quasi.,
FV-006923,BEN-04775,COHORT-TC-001,2025-09-08,Hassan Onyango,Verified,-1.34621,36.71994,Ducimus tempore occaecati aspernatur quae ducimus optio suscipit voluptatem.,
FV-006924,BEN-04775,COHORT-TC-001,2026-05-31,Maurice Kiplagat,Referred,-1.21926,36.86112,Nam natus veritatis assumenda inventore beatae architecto impedit voluptate.,
FV-006925,BEN-04775,COHORT-TC-001,27/06/2026,Stephen Auma,verified,-1.1962,36.77573,Pariatur magnam quibusdam necessitatibus officia odio fugit doloremque minus repellat.,False
FV-006926,BEN-04776,COHORT-TC-001,2026-06-28,Francis Awino,Verified,-1.28181,36.86158,Sunt est esse officia ratione a iure sit distinctio.,False
FV-006927,BEN-04776,COHORT-TC-001,2026-06-20,Irene Musyoka,Verified,-1.22017,36.8492,Nobis maxime aliquid sequi maiores.,
FV-006928,BEN-04777,COHORT-TC-001,2026-04-01,Leonard Owino,Verified,-1.27727,36.77655,Sapiente tenetur molestias quibusdam libero eos ipsum.,
FV-006929,BEN-04777,COHORT-TC-001,2026-08-16,Boniface Wangari,Verified,-1.20444,36.73637,Eius tenetur velit harum distinctio omnis fugit.,
FV-006930,BEN-04777,COHORT-TC-001,03/02/2026,Felix Kamau,Verified,-1.2699,36.87094,Ducimus inventore excepturi commodi atque accusamus veniam fuga saepe.,
FV-006931,BEN-04778,COHORT-TC-001,2025-08-25,Kezia Njoroge,no contact,-1.36805,36.72089,Voluptatem numquam at sunt nesciunt.,False
FV-006932,BEN-04778,COHORT-TC-001,15/03/2026,Kendi Odongo,Verified,-1.38597,36.86471,Minus cum incidunt voluptate natus illum alias omnis voluptatem doloremque.,False
FV-006933,BEN-04779,COHORT-TC-001,2025-12-14,Mary Gichuki,verified,-1.32416,36.74958,Vel aut doloribus nesciunt quae cupiditate quam.,
FV-006934,BEN-04780,COHORT-TC-001,2025-09-24,Cynthia Otieno,No Contact,-1.3599,36.72138,Placeat enim ipsum distinctio iusto molestias aut repellendus reprehenderit voluptatibus.,True
FV-006935,BEN-04781,COHORT-TC-001,2026-01-24,Olive Wangari,Verified,-1.23546,36.86528,Rerum eius amet laboriosam animi aut.,False
FV-006936,BEN-04784,COHORT-TC-001,2026-04-12,Caroline Wangari,Verified,-1.352,36.82166,Eius veniam ipsa ipsa eius.,True
FV-006937,BEN-04784,COHORT-TC-001,2025-10-13,Yvonne Musyoka,Verified,-1.33194,36.81941,Perspiciatis voluptatibus quis sint commodi vel quis doloremque.,False
FV-006938,BEN-04785,COHORT-TC-001,2026-02-14,Violet Kamau,Verified,-1.37885,36.75375,A illo praesentium ea magni hic.,
FV-006939,BEN-04785,COHORT-TC-001,2026-03-04,Quinton Awino,Partially Verified,-1.34967,36.86961,Minus vero fuga natus in ut voluptas quos excepturi.,False
FV-006940,BEN-04786,COHORT-TC-001,2025-10-08,Boniface Githinji,Partially Verified,-1.25935,36.78785,Ratione corporis nam dolorum asperiores.,True
